cond,elev,hum,lat,lng,loc,pres,temp,time
Clear,911.858398438,0.48,12.9715987,77.5945627,"Bangalore,India",1000.0,88.05,1458279000
Partly Cloudy,911.858398438,0.4,12.9715987,77.5945627,"Bangalore,India",1011.6,89.38,1458282600
Clear,911.858398438,0.35,12.9715987,77.5945627,"Bangalore,India",1000.0,92.82,1458286200
Clear,911.858398438,0.36,12.9715987,77.5945627,"Bangalore,India",1000.0,92.82,1458289800
Partly Cloudy,911.858398438,0.37,12.9715987,77.5945627,"Bangalore,India",1000.0,92.97,1458293400
Clear,911.858398438,0.31,12.9715987,77.5945627,"Bangalore,India",1000.0,94.59,1458297000
Clear,911.858398438,0.31,12.9715987,77.5945627,"Bangalore,India",1000.0,92.82,1458300600
Partly Cloudy,911.858398438,0.34,12.9715987,77.5945627,"Bangalore,India",1005.91,91.42,1458304200
Clear,911.858398438,0.37,12.9715987,77.5945627,"Bangalore,India",1000.0,89.14,1458307800
Clear,911.858398438,0.4,12.9715987,77.5945627,"Bangalore,India",1000.0,87.14,1458311400
Partly Cloudy,911.858398438,0.41,12.9715987,77.5945627,"Bangalore,India",1000.0,83.97,1458315000
Clear,911.858398438,0.5,12.9715987,77.5945627,"Bangalore,India",1000.0,82.14,1458318600
Clear,911.858398438,0.59,12.9715987,77.5945627,"Bangalore,India",1000.0,79.68,1458322200
Partly Cloudy,911.858398438,0.53,12.9715987,77.5945627,"Bangalore,India",1000.0,79.36,1458844200
Clear,911.858398438,0.56,12.9715987,77.5945627,"Bangalore,India",1000.0,81.0,1458847800
Clear,911.858398438,0.65,12.9715987,77.5945627,"Bangalore,India",1000.0,79.0,1458851400
Clear,911.858398438,0.63,12.9715987,77.5945627,"Bangalore,India",1000.0,76.05,1458855000
Clear,911.858398438,0.74,12.9715987,77.5945627,"Bangalore,India",1000.0,77.0,1458858600
Clear,911.858398438,0.9,12.9715987,77.5945627,"Bangalore,India",1000.0,75.0,1458862200
Partly Cloudy,911.858398438,0.71,12.9715987,77.5945627,"Bangalore,India",1013.2,73.05,1458865800
Clear,911.858398438,0.79,12.9715987,77.5945627,"Bangalore,India",1000.0,73.14,1458869400
Clear,911.858398438,0.73,12.9715987,77.5945627,"Bangalore,India",1000.0,74.82,1458873000
Partly Cloudy,911.858398438,0.66,12.9715987,77.5945627,"Bangalore,India",1014.47,77.46,1458876600
Clear,911.858398438,0.57,12.9715987,77.5945627,"Bangalore,India",1000.0,83.05,1458880200
Clear,911.858398438,0.54,12.9715987,77.5945627,"Bangalore,India",1000.0,84.5,1458883800
Partly Cloudy,911.858398438,0.42,12.9715987,77.5945627,"Bangalore,India",1014.1,87.87,1458887400
Clear,911.858398438,0.33,12.9715987,77.5945627,"Bangalore,India",1000.0,91.59,1458891000
Clear,911.858398438,0.27,12.9715987,77.5945627,"Bangalore,India",1000.0,92.82,1458894600
Partly Cloudy,911.858398438,0.23,12.9715987,77.5945627,"Bangalore,India",1000.0,93.01,1458898200
Clear,911.858398438,0.24,12.9715987,77.5945627,"Bangalore,India",1000.0,94.37,1458901800
Clear,911.858398438,0.25,12.9715987,77.5945627,"Bangalore,India",1000.0,92.82,1458905400
Partly Cloudy,911.858398438,0.27,12.9715987,77.5945627,"Bangalore,India",1007.44,91.0,1458909000
Clear,911.858398438,0.31,12.9715987,77.5945627,"Bangalore,India",1000.0,88.68,1458912600
Clear,911.858398438,0.33,12.9715987,77.5945627,"Bangalore,India",1000.0,86.46,1458916200
Partly Cloudy,911.858398438,0.3,12.9715987,77.5945627,"Bangalore,India",1000.0,82.98,1458919800
Clear,911.858398438,0.35,12.9715987,77.5945627,"Bangalore,India",1000.0,86.0,1458923400
Clear,911.858398438,0.43,12.9715987,77.5945627,"Bangalore,India",1000.0,82.0,1458927000
Partly Cloudy,911.858398438,0.44,12.9715987,77.5945627,"Bangalore,India",1000.0,78.69,1459449000
Clear,911.858398438,0.6,12.9715987,77.5945627,"Bangalore,India",1000.0,79.0,1459452600
Clear,911.858398438,0.6,12.9715987,77.5945627,"Bangalore,India",1000.0,79.0,1459456200
Clear,911.858398438,0.6,12.9715987,77.5945627,"Bangalore,India",1000.0,76.05,1459459800
Clear,911.858398438,0.69,12.9715987,77.5945627,"Bangalore,India",1000.0,77.0,1459463400
Clear,911.858398438,0.69,12.9715987,77.5945627,"Bangalore,India",1000.0,77.0,1459467000
Clear,911.858398438,0.68,12.9715987,77.5945627,"Bangalore,India",1009.1,73.54,1459470600
Clear,911.858398438,0.73,12.9715987,77.5945627,"Bangalore,India",1000.0,73.91,1459474200
Clear,911.858398438,0.72,12.9715987,77.5945627,"Bangalore,India",1000.0,78.14,1459477800
Partly Cloudy,911.858398438,0.73,12.9715987,77.5945627,"Bangalore,India",1010.34,78.21,1459481400
Clear,911.858398438,0.6,12.9715987,77.5945627,"Bangalore,India",1000.0,83.82,1459485000
Clear,911.858398438,0.44,12.9715987,77.5945627,"Bangalore,India",1000.0,87.59,1459488600
Partly Cloudy,911.858398438,0.42,12.9715987,77.5945627,"Bangalore,India",1009.8,87.88,1459492200
Clear,911.858398438,0.28,12.9715987,77.5945627,"Bangalore,India",1000.0,92.82,1459495800
Clear,911.858398438,0.28,12.9715987,77.5945627,"Bangalore,India",1000.0,93.05,1459499400
Partly Cloudy,911.858398438,0.25,12.9715987,77.5945627,"Bangalore,India",1000.0,94.1,1459503000
Clear,911.858398438,0.25,12.9715987,77.5945627,"Bangalore,India",1000.0,94.59,1459506600
Clear,911.858398438,0.28,12.9715987,77.5945627,"Bangalore,India",1000.0,92.82,1459510200
Partly Cloudy,911.858398438,0.29,12.9715987,77.5945627,"Bangalore,India",1004.22,91.49,1459513800
Clear,911.858398438,0.33,12.9715987,77.5945627,"Bangalore,India",1000.0,89.14,1459517400
Clear,911.858398438,0.35,12.9715987,77.5945627,"Bangalore,India",1000.0,87.14,1459521000
Clear,911.858398438,0.35,12.9715987,77.5945627,"Bangalore,India",1000.0,84.16,1459524600
Clear,911.858398438,0.4,12.9715987,77.5945627,"Bangalore,India",1000.0,82.46,1459528200
Clear,911.858398438,0.42,12.9715987,77.5945627,"Bangalore,India",1000.0,79.68,1459531800
Mostly Cloudy,911.858398438,0.61,12.9715987,77.5945627,"Bangalore,India",1000.0,83.05,1460053800
Humid,911.858398438,0.7,12.9715987,77.5945627,"Bangalore,India",1000.0,86.0,1460057400
Humid,911.858398438,0.91,12.9715987,77.5945627,"Bangalore,India",1000.0,84.0,1460061000
Mostly Cloudy,911.858398438,0.8,12.9715987,77.5945627,"Bangalore,India",1000.0,78.28,1460064600
Humid,911.858398438,0.97,12.9715987,77.5945627,"Bangalore,India",1000.0,82.0,1460068200
Humid,911.858398438,0.97,12.9715987,77.5945627,"Bangalore,India",1000.0,82.0,1460071800
Mostly Cloudy,911.858398438,0.87,12.9715987,77.5945627,"Bangalore,India",1008.4,74.8,1460075400
Clear,911.858398438,0.8,12.9715987,77.5945627,"Bangalore,India",1000.0,76.59,1460079000
Clear,911.858398438,0.79,12.9715987,77.5945627,"Bangalore,India",1000.0,78.59,1460082600
Mostly Cloudy,911.858398438,0.79,12.9715987,77.5945627,"Bangalore,India",1009.2,77.98,1460086200
Clear,911.858398438,0.63,12.9715987,77.5945627,"Bangalore,India",1000.0,85.37,1460089800
Clear,911.858398438,0.58,12.9715987,77.5945627,"Bangalore,India",1000.0,87.14,1460093400
Partly Cloudy,911.858398438,0.57,12.9715987,77.5945627,"Bangalore,India",1009.2,87.41,1460097000
Clear,911.858398438,0.4,12.9715987,77.5945627,"Bangalore,India",1000.0,91.59,1460100600
Clear,911.858398438,0.38,12.9715987,77.5945627,"Bangalore,India",1000.0,92.82,1460104200
Partly Cloudy,911.858398438,0.37,12.9715987,77.5945627,"Bangalore,India",1000.0,93.24,1460107800
Clear,911.858398438,0.35,12.9715987,77.5945627,"Bangalore,India",1000.0,94.59,1460111400
Clear,911.858398438,0.34,12.9715987,77.5945627,"Bangalore,India",1000.0,93.05,1460115000
Mostly Cloudy,911.858398438,0.39,12.9715987,77.5945627,"Bangalore,India",1004.46,92.15,1460118600
Clear,911.858398438,0.4,12.9715987,77.5945627,"Bangalore,India",1000.0,91.14,1460122200
Clear,911.858398438,0.45,12.9715987,77.5945627,"Bangalore,India",1000.0,88.05,1460125800
Mostly Cloudy,911.858398438,0.48,12.9715987,77.5945627,"Bangalore,India",1000.0,87.1,1460129400
Clear,911.858398438,0.51,12.9715987,77.5945627,"Bangalore,India",1000.0,85.59,1460133000
Clear,911.858398438,0.61,12.9715987,77.5945627,"Bangalore,India",1000.0,83.37,1460136600
Mostly Cloudy,911.858398438,0.44,12.9715987,77.5945627,"Bangalore,India",1000.0,86.83,1460658600
Clear,911.858398438,0.49,12.9715987,77.5945627,"Bangalore,India",1000.0,90.0,1460662200
Clear,911.858398438,0.55,12.9715987,77.5945627,"Bangalore,India",1000.0,88.0,1460665800
Mostly Cloudy,911.858398438,0.53,12.9715987,77.5945627,"Bangalore,India",1000.0,85.14,1460669400
Humid,911.858398438,0.7,12.9715987,77.5945627,"Bangalore,India",1000.0,86.0,1460673000
Humid,911.858398438,0.8,12.9715987,77.5945627,"Bangalore,India",1000.0,86.0,1460676600
Humid and Partly Cloudy,911.858398438,0.77,12.9715987,77.5945627,"Bangalore,India",1007.1,80.33,1460680200
Humid,911.858398438,0.75,12.9715987,77.5945627,"Bangalore,India",1000.0,82.14,1460683800
Humid,911.858398438,0.74,12.9715987,77.5945627,"Bangalore,India",1000.0,83.37,1460687400
Humid and Partly Cloudy,911.858398438,0.75,12.9715987,77.5945627,"Bangalore,India",1009.55,82.12,1460691000
Humid,911.858398438,0.61,12.9715987,77.5945627,"Bangalore,India",1000.0,87.59,1460694600
Clear,911.858398438,0.5,12.9715987,77.5945627,"Bangalore,India",1000.0,92.05,1460698200
Partly Cloudy,911.858398438,0.46,12.9715987,77.5945627,"Bangalore,India",1008.1,91.52,1460701800
Clear,911.858398438,0.36,12.9715987,77.5945627,"Bangalore,India",1000.0,96.59,1460705400
Clear,911.858398438,0.34,12.9715987,77.5945627,"Bangalore,India",1000.0,98.59,1460709000
Mostly Cloudy,911.858398438,0.34,12.9715987,77.5945627,"Bangalore,India",1000.0,97.2,1460712600
Clear,911.858398438,0.28,12.9715987,77.5945627,"Bangalore,India",1000.0,98.59,1460716200
Clear,911.858398438,0.27,12.9715987,77.5945627,"Bangalore,India",1000.0,96.59,1460719800
Mostly Cloudy,911.858398438,0.34,12.9715987,77.5945627,"Bangalore,India",1004.08,94.7,1460723400
Clear,911.858398438,0.31,12.9715987,77.5945627,"Bangalore,India",1000.0,92.37,1460727000
Clear,911.858398438,0.35,12.9715987,77.5945627,"Bangalore,India",1000.0,91.14,1460730600
Partly Cloudy,911.858398438,0.37,12.9715987,77.5945627,"Bangalore,India",1000.0,88.2,1460734200
Clear,911.858398438,0.43,12.9715987,77.5945627,"Bangalore,India",1000.0,87.14,1460737800
Clear,911.858398438,0.48,12.9715987,77.5945627,"Bangalore,India",1000.0,85.37,1460741400
Partly Cloudy,911.858398438,0.39,12.9715987,77.5945627,"Bangalore,India",1000.0,85.05,1461263400
Humid,911.858398438,0.62,12.9715987,77.5945627,"Bangalore,India",1000.0,90.0,1461267000
Humid,911.858398438,0.75,12.9715987,77.5945627,"Bangalore,India",1000.0,88.0,1461270600
Partly Cloudy,911.858398438,0.72,12.9715987,77.5945627,"Bangalore,India",1000.0,80.28,1461274200
Humid,911.858398438,0.91,12.9715987,77.5945627,"Bangalore,India",1000.0,84.0,1461277800
Humid,911.858398438,0.97,12.9715987,77.5945627,"Bangalore,India",1000.0,82.0,1461281400
Mostly Cloudy,911.858398438,0.8,12.9715987,77.5945627,"Bangalore,India",1008.0,77.01,1461285000
Humid,911.858398438,0.8,12.9715987,77.5945627,"Bangalore,India",1000.0,78.59,1461288600
Humid,911.858398438,0.75,12.9715987,77.5945627,"Bangalore,India",1000.0,80.59,1461292200
Mostly Cloudy,911.858398438,0.73,12.9715987,77.5945627,"Bangalore,India",1009.36,79.83,1461295800
Clear,911.858398438,0.61,12.9715987,77.5945627,"Bangalore,India",1000.0,85.59,1461299400
Clear,911.858398438,0.57,12.9715987,77.5945627,"Bangalore,India",1000.0,87.59,1461303000
Clear,911.858398438,0.52,12.9715987,77.5945627,"Bangalore,India",1007.8,87.73,1461306600
Clear,911.858398438,0.4,12.9715987,77.5945627,"Bangalore,India",1000.0,93.05,1461310200
Clear,911.858398438,0.34,12.9715987,77.5945627,"Bangalore,India",1000.0,96.59,1461313800
Partly Cloudy,911.858398438,0.34,12.9715987,77.5945627,"Bangalore,India",1000.0,94.73,1461317400
Clear,911.858398438,0.31,12.9715987,77.5945627,"Bangalore,India",1000.0,98.14,1461321000
Clear,911.858398438,0.32,12.9715987,77.5945627,"Bangalore,India",1000.0,96.14,1461324600
Mostly Cloudy,911.858398438,0.38,12.9715987,77.5945627,"Bangalore,India",1002.21,91.4,1461328200
Clear,911.858398438,0.46,12.9715987,77.5945627,"Bangalore,India",1000.0,89.54,1461331800
Clear,911.858398438,0.46,12.9715987,77.5945627,"Bangalore,India",1000.0,88.46,1461335400
Mostly Cloudy,911.858398438,0.41,12.9715987,77.5945627,"Bangalore,India",1000.0,87.57,1461339000
Clear,911.858398438,0.51,12.9715987,77.5945627,"Bangalore,India",1000.0,88.0,1461342600
Clear,911.858398438,0.55,12.9715987,77.5945627,"Bangalore,India",1000.0,86.0,1461346200
Partly Cloudy,911.858398438,0.4,12.9715987,77.5945627,"Bangalore,India",1000.0,82.13,1461868200
Clear,911.858398438,0.49,12.9715987,77.5945627,"Bangalore,India",1000.0,82.0,1461871800
Clear,911.858398438,0.53,12.9715987,77.5945627,"Bangalore,India",1000.0,82.0,1461875400
Partly Cloudy,911.858398438,0.5,12.9715987,77.5945627,"Bangalore,India",1000.0,78.28,1461879000
Clear,911.858398438,0.6,12.9715987,77.5945627,"Bangalore,India",1000.0,81.0,1461882600
Clear,911.858398438,0.65,12.9715987,77.5945627,"Bangalore,India",1000.0,81.0,1461886200
Partly Cloudy,911.858398438,0.76,12.9715987,77.5945627,"Bangalore,India",1007.9,76.69,1461889800
Clear,911.858398438,0.77,12.9715987,77.5945627,"Bangalore,India",1000.0,77.91,1461893400
Clear,911.858398438,0.69,12.9715987,77.5945627,"Bangalore,India",1000.0,82.14,1461897000
Mostly Cloudy,911.858398438,0.7,12.9715987,77.5945627,"Bangalore,India",1009.89,81.03,1461900600
Clear,911.858398438,0.52,12.9715987,77.5945627,"Bangalore,India",1000.0,86.91,1461904200
Clear,911.858398438,0.35,12.9715987,77.5945627,"Bangalore,India",1000.0,91.14,1461907800
Partly Cloudy,911.858398438,0.37,12.9715987,77.5945627,"Bangalore,India",1008.4,91.3,1461911400
Clear,911.858398438,0.24,12.9715987,77.5945627,"Bangalore,India",1000.0,95.91,1461915000
Clear,911.858398438,0.21,12.9715987,77.5945627,"Bangalore,India",1000.0,96.59,1461918600
Partly Cloudy,911.858398438,0.2,12.9715987,77.5945627,"Bangalore,India",1000.0,96.46,1461922200
Clear,911.858398438,0.17,12.9715987,77.5945627,"Bangalore,India",1000.0,98.14,1461925800
Clear,911.858398438,0.18,12.9715987,77.5945627,"Bangalore,India",1000.0,96.59,1461929400
Partly Cloudy,911.858398438,0.23,12.9715987,77.5945627,"Bangalore,India",1004.0,94.08,1461933000
Clear,911.858398438,0.23,12.9715987,77.5945627,"Bangalore,India",1000.0,91.91,1461936600
Clear,911.858398438,0.24,12.9715987,77.5945627,"Bangalore,India",1000.0,90.68,1461940200
Partly Cloudy,911.858398438,0.29,12.9715987,77.5945627,"Bangalore,India",1000.0,85.65,1461943800
Clear,911.858398438,0.31,12.9715987,77.5945627,"Bangalore,India",1000.0,86.91,1461947400
Clear,911.858398438,0.37,12.9715987,77.5945627,"Bangalore,India",1000.0,84.46,1461951000
Mostly Cloudy,911.858398438,0.71,12.9715987,77.5945627,"Bangalore,India",1000.0,73.19,1462473000
Clear,911.858398438,0.79,12.9715987,77.5945627,"Bangalore,India",1000.0,73.0,1462476600
Clear,911.858398438,0.79,12.9715987,77.5945627,"Bangalore,India",1000.0,73.0,1462480200
Mostly Cloudy,911.858398438,0.72,12.9715987,77.5945627,"Bangalore,India",1000.0,72.95,1462483800
Clear,911.858398438,0.76,12.9715987,77.5945627,"Bangalore,India",1000.0,72.0,1462487400
Clear,911.858398438,0.87,12.9715987,77.5945627,"Bangalore,India",1000.0,72.0,1462491000
Partly Cloudy,911.858398438,0.78,12.9715987,77.5945627,"Bangalore,India",1007.3,72.78,1462494600
Clear,911.858398438,0.79,12.9715987,77.5945627,"Bangalore,India",1000.0,73.46,1462498200
Clear,911.858398438,0.71,12.9715987,77.5945627,"Bangalore,India",1000.0,78.54,1462501800
Partly Cloudy,911.858398438,0.73,12.9715987,77.5945627,"Bangalore,India",1008.41,78.85,1462505400
Clear,911.858398438,0.6,12.9715987,77.5945627,"Bangalore,India",1000.0,83.54,1462509000
Clear,911.858398438,0.52,12.9715987,77.5945627,"Bangalore,India",1000.0,87.54,1462512600
Partly Cloudy,911.858398438,0.5,12.9715987,77.5945627,"Bangalore,India",1008.7,87.96,1462516200
Clear,911.858398438,0.4,12.9715987,77.5945627,"Bangalore,India",1000.0,91.0,1462519800
Clear,911.858398438,0.39,12.9715987,77.5945627,"Bangalore,India",1000.0,92.32,1462523400
Mostly Cloudy,911.858398438,0.4,12.9715987,77.5945627,"Bangalore,India",1000.0,91.98,1462527000
Clear,911.858398438,0.54,12.9715987,77.5945627,"Bangalore,India",1000.0,84.0,1462530600
Clear,911.858398438,0.59,12.9715987,77.5945627,"Bangalore,India",1000.0,86.0,1462534200
Overcast,911.858398438,0.88,12.9715987,77.5945627,"Bangalore,India",1006.03,73.21,1462537800
Clear,911.858398438,0.84,12.9715987,77.5945627,"Bangalore,India",1000.0,73.14,1462541400
Clear,911.858398438,0.89,12.9715987,77.5945627,"Bangalore,India",1000.0,73.14,1462545000
Mostly Cloudy,911.858398438,0.85,12.9715987,77.5945627,"Bangalore,India",1000.0,74.03,1462548600
Clear,911.858398438,0.9,12.9715987,77.5945627,"Bangalore,India",1000.0,73.14,1462552200
Clear,911.858398438,0.86,12.9715987,77.5945627,"Bangalore,India",1000.0,72.68,1462555800
Mostly Cloudy,911.858398438,0.76,12.9715987,77.5945627,"Bangalore,India",1000.0,76.77,1463077800
Clear,911.858398438,0.74,12.9715987,77.5945627,"Bangalore,India",1000.0,77.0,1463081400
Clear,911.858398438,0.74,12.9715987,77.5945627,"Bangalore,India",1000.0,77.0,1463085000
Mostly Cloudy,911.858398438,0.82,12.9715987,77.5945627,"Bangalore,India",1000.0,74.46,1463088600
Clear,911.858398438,0.74,12.9715987,77.5945627,"Bangalore,India",1000.0,75.0,1463092200
Clear,911.858398438,0.74,12.9715987,77.5945627,"Bangalore,India",1000.0,75.0,1463095800
Mostly Cloudy,911.858398438,0.83,12.9715987,77.5945627,"Bangalore,India",1005.2,73.37,1463099400
Clear,911.858398438,0.81,12.9715987,77.5945627,"Bangalore,India",1000.0,73.91,1463103000
Clear,911.858398438,0.68,12.9715987,77.5945627,"Bangalore,India",1000.0,79.0,1463106600
Mostly Cloudy,911.858398438,0.68,12.9715987,77.5945627,"Bangalore,India",1007.18,78.61,1463110200
Clear,911.858398438,0.53,12.9715987,77.5945627,"Bangalore,India",1000.0,84.46,1463113800
Clear,911.858398438,0.47,12.9715987,77.5945627,"Bangalore,India",1000.0,88.0,1463117400
Partly Cloudy,911.858398438,0.49,12.9715987,77.5945627,"Bangalore,India",1005.9,87.9,1463121000
Clear,911.858398438,0.41,12.9715987,77.5945627,"Bangalore,India",1000.0,90.23,1463124600
Clear,911.858398438,0.39,12.9715987,77.5945627,"Bangalore,India",1000.0,91.0,1463128200
Partly Cloudy,911.858398438,0.39,12.9715987,77.5945627,"Bangalore,India",1000.0,92.73,1463131800
Clear,911.858398438,0.37,12.9715987,77.5945627,"Bangalore,India",1000.0,93.0,1463135400
Clear,911.858398438,0.34,12.9715987,77.5945627,"Bangalore,India",1000.0,93.0,1463139000
Mostly Cloudy,911.858398438,0.39,12.9715987,77.5945627,"Bangalore,India",1001.81,91.03,1463142600
Clear,911.858398438,0.4,12.9715987,77.5945627,"Bangalore,India",1000.0,89.09,1463146200
Clear,911.858398438,0.46,12.9715987,77.5945627,"Bangalore,India",1000.0,87.09,1463149800
Mostly Cloudy,911.858398438,0.5,12.9715987,77.5945627,"Bangalore,India",1000.0,85.18,1463153400
Clear,911.858398438,0.47,12.9715987,77.5945627,"Bangalore,India",1000.0,85.54,1463157000
Clear,911.858398438,0.52,12.9715987,77.5945627,"Bangalore,India",1000.0,83.54,1463160600
Mostly Cloudy,911.858398438,0.87,12.9715987,77.5945627,"Bangalore,India",1000.0,70.17,1463682600
Humid,911.858398438,1.0,12.9715987,77.5945627,"Bangalore,India",1000.0,73.0,1463686200
Humid,911.858398438,1.0,12.9715987,77.5945627,"Bangalore,India",1000.0,73.0,1463689800
Mostly Cloudy,911.858398438,0.98,12.9715987,77.5945627,"Bangalore,India",1000.0,69.24,1463693400
Humid,911.858398438,1.0,12.9715987,77.5945627,"Bangalore,India",1000.0,73.0,1463697000
Humid,911.858398438,1.0,12.9715987,77.5945627,"Bangalore,India",1000.0,73.0,1463700600
Mostly Cloudy,911.858398438,0.96,12.9715987,77.5945627,"Bangalore,India",1004.8,69.47,1463704200
Clear,911.858398438,0.89,12.9715987,77.5945627,"Bangalore,India",1000.0,72.68,1463707800
Clear,911.858398438,0.9,12.9715987,77.5945627,"Bangalore,India",1000.0,73.91,1463711400
Mostly Cloudy,911.858398438,0.89,12.9715987,77.5945627,"Bangalore,India",1006.22,72.99,1463715000
Breezy,911.858398438,0.78,12.9715987,77.5945627,"Bangalore,India",1000.0,77.91,1463718600
Clear,911.858398438,0.69,12.9715987,77.5945627,"Bangalore,India",1000.0,81.0,1463722200
Mostly Cloudy,911.858398438,0.71,12.9715987,77.5945627,"Bangalore,India",1004.0,80.51,1463725800
Clear,911.858398438,0.6,12.9715987,77.5945627,"Bangalore,India",1000.0,84.0,1463729400
